# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.moduleBridge.facet.initialization.ms,1708458621434000000,1708458681434000000,1
workspaceModel.mutableEntityStorage.has.same.entities.ms,1708458621434000000,1708458681434000000,0
workspaceModel.save.cache.to.file.ms,1708458621434000000,1708458681434000000,45
jps.module.iml.entities.serializer.save.entities.ms,1708458621434000000,1708458681434000000,21
jps.global.get.library.ms,1708458621434000000,1708458681434000000,0
jps.library.entities.serializer.load.entities.ms,1708458621434000000,1708458681434000000,7
jps.modifiable.module.model.bridge.new.module.ms,1708458621434000000,1708458681434000000,3
jps.global.handle.changed.events.ms,1708458621434000000,1708458681434000000,0
jps.project.serializers.load.ms,1708458621434000000,1708458681434000000,36
workspaceModel.global.apply.state.to.project.ms,1708458621434000000,1708458681434000000,40
workspaceModel.moduleManagerBridge.get.modules.ms,1708458621434000000,1708458681434000000,1
jps.facet.change.listener.process.change.events.ms,1708458621434000000,1708458681434000000,0
workspaceModel.global.updates.ms,1708458621434000000,1708458681434000000,0
jps.save.global.entities.ms,1708458621434000000,1708458681434000000,3
workspaceModel.moduleBridgeLoader.loading.modules.ms,1708458621434000000,1708458681434000000,621
jps.modifiable.module.model.bridge.disposing.ms,1708458621434000000,1708458681434000000,0
jps.reload.project.entities.ms,1708458621434000000,1708458681434000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1708458621434000000,1708458681434000000,3
jps.artifact.entities.serializer.save.entities.ms,1708458621434000000,1708458681434000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1708458621434000000,1708458681434000000,17
workspaceModel.moduleManagerBridge.load.module.ms,1708458621434000000,1708458681434000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1708458621434000000,1708458681434000000,23
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1708458621434000000,1708458681434000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1708458621434000000,1708458681434000000,0
jps.global.handle.before.change.events.ms,1708458621434000000,1708458681434000000,0
jps.artifact.entities.serializer.load.entities.ms,1708458621434000000,1708458681434000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1708458621434000000,1708458681434000000,1
workspaceModel.mutableEntityStorage.entities.ms,1708458621434000000,1708458681434000000,0
jps.load.project.to.empty.storage.ms,1708458621434000000,1708458681434000000,77
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1708458621434000000,1708458681434000000,1
jps.modifiable.module.model.bridge.load.module.ms,1708458621434000000,1708458681434000000,0
jps.global.get.library.by.name.ms,1708458621434000000,1708458681434000000,0
workspaceModel.sync.entities.ms,1708458621434000000,1708458681434000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1708458621434000000,1708458681434000000,13
jps.module.iml.entities.serializer.load.entities.ms,1708458621434000000,1708458681434000000,17
jps.global.initialize.library.bridges.ms,1708458621434000000,1708458681434000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1708458621434000000,1708458681434000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1708458621434000000,1708458681434000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1708458621434000000,1708458681434000000,201
jps.storage.jps.conf.reader.load.component.ms,1708458621434000000,1708458681434000000,10
workspaceModel.load.cache.metadata.from.file.ms,1708458621434000000,1708458681434000000,34
workspaceModel.mutableEntityStorage.add.entity.ms,1708458621434000000,1708458681434000000,29
workspaceModel.load.cache.from.file.ms,1708458621434000000,1708458681434000000,180
jps.facet.change.listener.init.bridge.ms,1708458621434000000,1708458681434000000,0
jps.global.get.libraries.ms,1708458621434000000,1708458681434000000,1
workspaceModel.mutableEntityStorage.remove.entity.ms,1708458621434000000,1708458681434000000,0
workspaceModel.orphan.listener.update.ms,1708458621434000000,1708458681434000000,4
workspaceModel.mutableEntityStorage.referrers.ms,1708458621434000000,1708458681434000000,0
jps.load.initial.state.ms,1708458621434000000,1708458681434000000,7
workspaceModel.moduleManagerBridge.build.module.graph.ms,1708458621434000000,1708458681434000000,3
StorageLockContext.competingThreads.90P,1708458621434000000,1708458681434000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1708458621434000000,1708458681434000000,0
MappedFileStorage.storages,1708458621434000000,1708458681434000000,15
FilePageCacheLockFree.housekeeperTurnsDone,1708458621434000000,1708458681434000000,120
DirectByteBufferAllocator.disposed,1708458621434000000,1708458681434000000,0
StorageLockContext.competingThreads.avg,1708458621434000000,1708458681434000000,0.0
FilePageCacheLockFree.totalPagesWritten,1708458621434000000,1708458681434000000,6
StreamlinedBlobStorage.recordsRelocated,1708458621434000000,1708458681434000000,0
FilePageCacheLockFree.totalPagesReadMs,1708458621434000000,1708458681434000000,0
FilePageCacheLockFree.totalPagesAllocated,1708458621434000000,1708458681434000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1708458621434000000,1708458681434000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1708458621434000000,1708458681434000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1708458621434000000,1708458681434000000,0
FilePageCache.disposedBuffers,1708458621434000000,1708458681434000000,3
FilePageCacheLockFree.totalPagesWriteMs,1708458621434000000,1708458681434000000,0
FilePageCacheLockFree.totalPagesRequested,1708458621434000000,1708458681434000000,65
FilePageCacheLockFree.totalPagesHandedOver,1708458621434000000,1708458681434000000,0
FilePageCacheLockFree.heapBytesInUse,1708458621434000000,1708458681434000000,0
FilePageCacheLockFree.totalBytesRead,1708458621434000000,1708458681434000000,0
FilePageCacheLockFree.nativeBytesInUse,1708458621434000000,1708458681434000000,712704
FilePageCacheLockFree.totalNativeBytesReclaimed,1708458621434000000,1708458681434000000,0
MappedFileStorage.totalBytesMapped,1708458621434000000,1708458681434000000,132382720
FilePageCache.maxCacheSizeInBytes,1708458621434000000,1708458681434000000,313540608
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1708458621434000000,1708458681434000000,12582912
MappedFileStorage.totalPagesMapped,1708458621434000000,1708458681434000000,15
DirectByteBufferAllocator.hits,1708458621434000000,1708458681434000000,3
FilePageCache.pageHits,1708458621434000000,1708458681434000000,0
FilePageCacheLockFree.totalPagesReclaimed,1708458621434000000,1708458681434000000,0
FilePageCache.capacityInBytes,1708458621434000000,1708458681434000000,503316478
FilePageCache.pageFastCacheHits,1708458621434000000,1708458681434000000,2749
MappedFileStorage.totalTimeSpentOnMappingUs,1708458621434000000,1708458681434000000,1738
FilePageCacheLockFree.totalClosedStoragesReclaimed,1708458621434000000,1708458681434000000,0
DirectByteBufferAllocator.reclaimed,1708458621434000000,1708458681434000000,3
FilePageCacheLockFree.totalHeapBytesAllocated,1708458621434000000,1708458681434000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1708458621434000000,1708458681434000000,41
FilePageCache.totalPageLoadsUs,1708458621434000000,1708458681434000000,313
FilePageCache.totalPageDisposalsUs,1708458621434000000,1708458681434000000,3
StorageLockContext.competingThreads.max,1708458621434000000,1708458681434000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1708458621434000000,1708458681434000000,0
FilePageCacheLockFree.totalBytesRequested,1708458621434000000,1708458681434000000,532480
DirectByteBufferAllocator.misses,1708458621434000000,1708458681434000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1708458621434000000,1708458681434000000,54532
FilePageCache.uncachedFileAccess,1708458621434000000,1708458681434000000,39
StreamlinedBlobStorage.recordsDeleted,1708458621434000000,1708458681434000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1708458621434000000,1708458681434000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1708458621434000000,1708458681434000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1708458621434000000,1708458681434000000,310059008
StreamlinedBlobStorage.recordsAllocated,1708458621434000000,1708458681434000000,0
FilePageCache.maxRegisteredFiles,1708458621434000000,1708458681434000000,610
FilePageCache.pageLoads,1708458621434000000,1708458681434000000,3
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1708458621434000000,1708458681434000000,0
FilePageCacheLockFree.totalBytesWritten,1708458621434000000,1708458681434000000,22683
FileNameCache.totalMisses,1708458621434000000,1708458681434000000,33
FileNameCache.queries,1708458621434000000,1708458681434000000,45372
AWTEventQueue.eventsDispatched,1708458621434000000,1708458681434000000,6302
FlushQueue.executionTime90PNs,1708458621434000000,1708458681434000000,73727
AWTEventQueue.dispatchTimeTotalNS,1708458621434000000,1708458681434000000,1401179949
NonBlockingReadAction.failedExecutionsCount,1708458621434000000,1708458681434000000,0
FlushQueue.queueSizeAvg,1708458621434000000,1708458681434000000,5.209438704272549
FlushQueue.executionTimeMaxNs,1708458621434000000,1708458681434000000,17039359
NonBlockingReadAction.failedExecutionTimeUs,1708458621434000000,1708458681434000000,0
ReadAction.executionsCount,1708458621434000000,1708458681434000000,227248
FlushQueue.queueSize90P,1708458621434000000,1708458681434000000,15
FlushQueue.waitingTime90PNs,1708458621434000000,1708458681434000000,770047
FlushQueue.queueSizeMax,1708458621434000000,1708458681434000000,47
FlushQueue.waitingTimeMaxNs,1708458621434000000,1708458681434000000,18219007
FlushQueue.tasksExecuted,1708458621434000000,1708458681434000000,7162
FlushQueue.executionTimeAvgNs,1708458621434000000,1708458681434000000,52941.342920971794
WriteAction.executionsCount,1708458621434000000,1708458681434000000,81
NonBlockingReadAction.finalizedExecutionsCount,1708458621434000000,1708458681434000000,892
AWTEventQueue.dispatchTime90PNs,1708458621434000000,1708458681434000000,425983
NonBlockingReadAction.finalizedExecutionTimeUs,1708458621434000000,1708458681434000000,178258
AWTEventQueue.dispatchTimeMaxNs,1708458621434000000,1708458681434000000,17170431
FlushQueue.waitingTimeAvgNs,1708458621434000000,1708458681434000000,400656.3378944429
AWTEventQueue.dispatchTimeAvgNs,1708458621434000000,1708458681434000000,222350.63408441766
workspaceModel.init.bridges.ms,1708458621434000000,1708458681434000000,1
workspaceModel.pre.handlers.ms,1708458621434000000,1708458681434000000,2
workspaceModel.update.unloaded.entities.ms,1708458621434000000,1708458681434000000,0
workspaceModel.updates.count,1708458621434000000,1708458681434000000,9
workspaceModel.updates.precise.ms,1708458621434000000,1708458681434000000,36
workspaceModel.updates.ms,1708458621434000000,1708458681434000000,153
workspaceModel.replace.project.model.ms,1708458621434000000,1708458681434000000,0
workspaceModel.check.recursive.update.ms,1708458621434000000,1708458681434000000,1
workspaceModel.to.snapshot.ms,1708458621434000000,1708458681434000000,2
workspaceModel.loading.from.cache.ms,1708458621434000000,1708458681434000000,184
workspaceModel.collect.changes.ms,1708458621434000000,1708458681434000000,0
workspaceModel.loading.total.ms,1708458621434000000,1708458681434000000,202
workspaceModel.initializing.ms,1708458621434000000,1708458681434000000,1
Indexes.stubs.lookupDurationMaxMs,1708458681434000000,1708458741435000000,1.0
Indexes.stubs.lookupDurationAvgMs,1708458681434000000,1708458741435000000,0.02051983584131327
Indexes.allKeys.lookupDurationMaxMs,1708458681434000000,1708458741435000000,0.0
Indexes.entries.lookupDuration90PMs,1708458681434000000,1708458741435000000,1.0
Indexes.stubs.lookupDuration90PMs,1708458681434000000,1708458741435000000,0.0
Indexes.entries.lookupDurationMaxMs,1708458681434000000,1708458741435000000,1.0
Indexes.allKeys.lookupDurationAvgMs,1708458681434000000,1708458741435000000,0.0
Indexes.entries.lookups,1708458681434000000,1708458741435000000,33.0
IndexesFlusher.totalContentionQuotaSpent,1708458681434000000,1708458741435000000,0
IndexesFlusher.totalFlushesRetried,1708458681434000000,1708458741435000000,0
IndexesFlusher.totalFlushingTimeUs,1708458681434000000,1708458741435000000,100970
Indexes.stubs.lookups,1708458681434000000,1708458741435000000,731.0
Indexes.allKeys.lookupDuration90PMs,1708458681434000000,1708458741435000000,0.0
Indexes.entries.lookupDurationAvgMs,1708458681434000000,1708458741435000000,0.5151515151515151
Indexes.allKeys.lookups,1708458681434000000,1708458741435000000,0.0
IndexesFlusher.totalFlushes,1708458681434000000,1708458741435000000,60
JVM.usedNativeBytes,1708458681434000000,1708458741435000000,684121352
JVM.usedHeapBytes,1708458681434000000,1708458741435000000,575696896
JVM.GC.collectionTimesMs,1708458681434000000,1708458741435000000,6
JVM.threadCount,1708458681434000000,1708458741435000000,64
JVM.maxNativeBytes,1708458681434000000,1708458741435000000,-1
JVM.GC.collections,1708458681434000000,1708458741435000000,1
JVM.totalBytesAllocated,1708458681434000000,1708458741435000000,138110272
JVM.totalCpuTimeMs,1708458681434000000,1708458741435000000,4450
OS.loadAverage,1708458681434000000,1708458741435000000,0.23193359375
JVM.maxHeapBytes,1708458681434000000,1708458741435000000,2147483648
jps.project.serializers.save.ms,1708458681434000000,1708458741435000000,38
jps.app.storage.content.reader.load.component.ms,1708458681434000000,1708458741435000000,0
jps.library.entities.serializer.save.entities.ms,1708458681434000000,1708458741435000000,1
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1708458681434000000,1708458741435000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1708458681434000000,1708458741435000000,2
jps.facet.change.listener.before.change.events.ms,1708458681434000000,1708458741435000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1708458681434000000,1708458741435000000,57
workspaceModel.moduleBridge.before.changed.ms,1708458681434000000,1708458741435000000,0
jps.app.storage.content.writer.save.component.ms,1708458681434000000,1708458741435000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1708458681434000000,1708458741435000000,0
jps.global.initialize.library.bridges.after.loading.ms,1708458681434000000,1708458741435000000,0
jps.save.changed.project.entities.ms,1708458681434000000,1708458741435000000,38
workspaceModel.mutableEntityStorage.collect.changes.ms,1708458681434000000,1708458741435000000,1
jps.modifiable.module.model.bridge.renaming.ms,1708458681434000000,1708458741435000000,0
workspaceModel.moduleBridge.update.option.ms,1708458681434000000,1708458741435000000,0
workspaceModel.global.updates.count,1708458681434000000,1708458741435000000,0
jps.apply.loaded.storage.ms,1708458681434000000,1708458741435000000,159
workspaceModel.mutableEntityStorage.put.entity.ms,1708458681434000000,1708458741435000000,10
workspaceModel.moduleBridge.facet.initialization.ms,1708458681434000000,1708458741435000000,1
workspaceModel.mutableEntityStorage.has.same.entities.ms,1708458681434000000,1708458741435000000,0
workspaceModel.save.cache.to.file.ms,1708458681434000000,1708458741435000000,45
jps.module.iml.entities.serializer.save.entities.ms,1708458681434000000,1708458741435000000,21
jps.global.get.library.ms,1708458681434000000,1708458741435000000,0
jps.library.entities.serializer.load.entities.ms,1708458681434000000,1708458741435000000,7
jps.modifiable.module.model.bridge.new.module.ms,1708458681434000000,1708458741435000000,3
jps.global.handle.changed.events.ms,1708458681434000000,1708458741435000000,0
jps.project.serializers.load.ms,1708458681434000000,1708458741435000000,36
workspaceModel.global.apply.state.to.project.ms,1708458681434000000,1708458741435000000,40
workspaceModel.moduleManagerBridge.get.modules.ms,1708458681434000000,1708458741435000000,1
jps.facet.change.listener.process.change.events.ms,1708458681434000000,1708458741435000000,0
workspaceModel.global.updates.ms,1708458681434000000,1708458741435000000,0
jps.save.global.entities.ms,1708458681434000000,1708458741435000000,3
workspaceModel.moduleBridgeLoader.loading.modules.ms,1708458681434000000,1708458741435000000,621
jps.modifiable.module.model.bridge.disposing.ms,1708458681434000000,1708458741435000000,0
jps.reload.project.entities.ms,1708458681434000000,1708458741435000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1708458681434000000,1708458741435000000,3
jps.artifact.entities.serializer.save.entities.ms,1708458681434000000,1708458741435000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1708458681434000000,1708458741435000000,17
workspaceModel.moduleManagerBridge.load.module.ms,1708458681434000000,1708458741435000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1708458681434000000,1708458741435000000,23
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1708458681434000000,1708458741435000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1708458681434000000,1708458741435000000,0
jps.global.handle.before.change.events.ms,1708458681434000000,1708458741435000000,0
jps.artifact.entities.serializer.load.entities.ms,1708458681434000000,1708458741435000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1708458681434000000,1708458741435000000,1
workspaceModel.mutableEntityStorage.entities.ms,1708458681434000000,1708458741435000000,0
jps.load.project.to.empty.storage.ms,1708458681434000000,1708458741435000000,77
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1708458681434000000,1708458741435000000,1
jps.modifiable.module.model.bridge.load.module.ms,1708458681434000000,1708458741435000000,0
jps.global.get.library.by.name.ms,1708458681434000000,1708458741435000000,0
workspaceModel.sync.entities.ms,1708458681434000000,1708458741435000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1708458681434000000,1708458741435000000,13
jps.module.iml.entities.serializer.load.entities.ms,1708458681434000000,1708458741435000000,17
jps.global.initialize.library.bridges.ms,1708458681434000000,1708458741435000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1708458681434000000,1708458741435000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1708458681434000000,1708458741435000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1708458681434000000,1708458741435000000,201
jps.storage.jps.conf.reader.load.component.ms,1708458681434000000,1708458741435000000,10
workspaceModel.load.cache.metadata.from.file.ms,1708458681434000000,1708458741435000000,34
workspaceModel.mutableEntityStorage.add.entity.ms,1708458681434000000,1708458741435000000,29
workspaceModel.load.cache.from.file.ms,1708458681434000000,1708458741435000000,180
jps.facet.change.listener.init.bridge.ms,1708458681434000000,1708458741435000000,0
jps.global.get.libraries.ms,1708458681434000000,1708458741435000000,1
workspaceModel.mutableEntityStorage.remove.entity.ms,1708458681434000000,1708458741435000000,0
workspaceModel.orphan.listener.update.ms,1708458681434000000,1708458741435000000,4
workspaceModel.mutableEntityStorage.referrers.ms,1708458681434000000,1708458741435000000,0
jps.load.initial.state.ms,1708458681434000000,1708458741435000000,7
workspaceModel.moduleManagerBridge.build.module.graph.ms,1708458681434000000,1708458741435000000,3
StorageLockContext.competingThreads.90P,1708458681434000000,1708458741435000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1708458681434000000,1708458741435000000,0
MappedFileStorage.storages,1708458681434000000,1708458741435000000,15
FilePageCacheLockFree.housekeeperTurnsDone,1708458681434000000,1708458741435000000,120
DirectByteBufferAllocator.disposed,1708458681434000000,1708458741435000000,0
StorageLockContext.competingThreads.avg,1708458681434000000,1708458741435000000,0.0
FilePageCacheLockFree.totalPagesWritten,1708458681434000000,1708458741435000000,0
StreamlinedBlobStorage.recordsRelocated,1708458681434000000,1708458741435000000,0
FilePageCacheLockFree.totalPagesReadMs,1708458681434000000,1708458741435000000,0
FilePageCacheLockFree.totalPagesAllocated,1708458681434000000,1708458741435000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1708458681434000000,1708458741435000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1708458681434000000,1708458741435000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1708458681434000000,1708458741435000000,0
FilePageCache.disposedBuffers,1708458681434000000,1708458741435000000,0
FilePageCacheLockFree.totalPagesWriteMs,1708458681434000000,1708458741435000000,0
FilePageCacheLockFree.totalPagesRequested,1708458681434000000,1708458741435000000,21
FilePageCacheLockFree.totalPagesHandedOver,1708458681434000000,1708458741435000000,0
FilePageCacheLockFree.heapBytesInUse,1708458681434000000,1708458741435000000,0
FilePageCacheLockFree.totalBytesRead,1708458681434000000,1708458741435000000,0
FilePageCacheLockFree.nativeBytesInUse,1708458681434000000,1708458741435000000,712704
FilePageCacheLockFree.totalNativeBytesReclaimed,1708458681434000000,1708458741435000000,0
MappedFileStorage.totalBytesMapped,1708458681434000000,1708458741435000000,132382720
FilePageCache.maxCacheSizeInBytes,1708458681434000000,1708458741435000000,313540608
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1708458681434000000,1708458741435000000,12582912
MappedFileStorage.totalPagesMapped,1708458681434000000,1708458741435000000,15
DirectByteBufferAllocator.hits,1708458681434000000,1708458741435000000,0
FilePageCache.pageHits,1708458681434000000,1708458741435000000,0
FilePageCacheLockFree.totalPagesReclaimed,1708458681434000000,1708458741435000000,0
FilePageCache.capacityInBytes,1708458681434000000,1708458741435000000,503316478
FilePageCache.pageFastCacheHits,1708458681434000000,1708458741435000000,271
MappedFileStorage.totalTimeSpentOnMappingUs,1708458681434000000,1708458741435000000,1738
FilePageCacheLockFree.totalClosedStoragesReclaimed,1708458681434000000,1708458741435000000,0
DirectByteBufferAllocator.reclaimed,1708458681434000000,1708458741435000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1708458681434000000,1708458741435000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1708458681434000000,1708458741435000000,50
FilePageCache.totalPageLoadsUs,1708458681434000000,1708458741435000000,0
FilePageCache.totalPageDisposalsUs,1708458681434000000,1708458741435000000,0
StorageLockContext.competingThreads.max,1708458681434000000,1708458741435000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1708458681434000000,1708458741435000000,0
FilePageCacheLockFree.totalBytesRequested,1708458681434000000,1708458741435000000,172032
DirectByteBufferAllocator.misses,1708458681434000000,1708458741435000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1708458681434000000,1708458741435000000,53604
FilePageCache.uncachedFileAccess,1708458681434000000,1708458741435000000,0
StreamlinedBlobStorage.recordsDeleted,1708458681434000000,1708458741435000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1708458681434000000,1708458741435000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1708458681434000000,1708458741435000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1708458681434000000,1708458741435000000,310059008
StreamlinedBlobStorage.recordsAllocated,1708458681434000000,1708458741435000000,0
FilePageCache.maxRegisteredFiles,1708458681434000000,1708458741435000000,610
FilePageCache.pageLoads,1708458681434000000,1708458741435000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1708458681434000000,1708458741435000000,0
FilePageCacheLockFree.totalBytesWritten,1708458681434000000,1708458741435000000,0
FileNameCache.totalMisses,1708458681434000000,1708458741435000000,0
FileNameCache.queries,1708458681434000000,1708458741435000000,12767
AWTEventQueue.eventsDispatched,1708458681434000000,1708458741435000000,2625
FlushQueue.executionTime90PNs,1708458681434000000,1708458741435000000,77823
AWTEventQueue.dispatchTimeTotalNS,1708458681434000000,1708458741435000000,512127452
NonBlockingReadAction.failedExecutionsCount,1708458681434000000,1708458741435000000,0
FlushQueue.queueSizeAvg,1708458681434000000,1708458741435000000,3.9033584647018507
FlushQueue.executionTimeMaxNs,1708458681434000000,1708458741435000000,2064383
NonBlockingReadAction.failedExecutionTimeUs,1708458681434000000,1708458741435000000,0
ReadAction.executionsCount,1708458681434000000,1708458741435000000,81269
FlushQueue.queueSize90P,1708458681434000000,1708458741435000000,12
FlushQueue.waitingTime90PNs,1708458681434000000,1708458741435000000,782335
FlushQueue.queueSizeMax,1708458681434000000,1708458741435000000,26
FlushQueue.waitingTimeMaxNs,1708458681434000000,1708458741435000000,3735551
FlushQueue.tasksExecuted,1708458681434000000,1708458741435000000,2918
FlushQueue.executionTimeAvgNs,1708458681434000000,1708458741435000000,40821.89410555175
WriteAction.executionsCount,1708458681434000000,1708458741435000000,49
NonBlockingReadAction.finalizedExecutionsCount,1708458681434000000,1708458741435000000,492
AWTEventQueue.dispatchTime90PNs,1708458681434000000,1708458741435000000,483327
NonBlockingReadAction.finalizedExecutionTimeUs,1708458681434000000,1708458741435000000,74897
AWTEventQueue.dispatchTimeMaxNs,1708458681434000000,1708458741435000000,4653055
FlushQueue.waitingTimeAvgNs,1708458681434000000,1708458741435000000,290500.80568882794
AWTEventQueue.dispatchTimeAvgNs,1708458681434000000,1708458741435000000,195106.26742857142
workspaceModel.init.bridges.ms,1708458681434000000,1708458741435000000,1
workspaceModel.pre.handlers.ms,1708458681434000000,1708458741435000000,2
workspaceModel.update.unloaded.entities.ms,1708458681434000000,1708458741435000000,0
workspaceModel.updates.count,1708458681434000000,1708458741435000000,9
workspaceModel.updates.precise.ms,1708458681434000000,1708458741435000000,36
workspaceModel.updates.ms,1708458681434000000,1708458741435000000,153
workspaceModel.replace.project.model.ms,1708458681434000000,1708458741435000000,0
workspaceModel.check.recursive.update.ms,1708458681434000000,1708458741435000000,1
workspaceModel.to.snapshot.ms,1708458681434000000,1708458741435000000,2
workspaceModel.loading.from.cache.ms,1708458681434000000,1708458741435000000,184
workspaceModel.collect.changes.ms,1708458681434000000,1708458741435000000,0
workspaceModel.loading.total.ms,1708458681434000000,1708458741435000000,202
workspaceModel.initializing.ms,1708458681434000000,1708458741435000000,1
Indexes.stubs.lookupDurationMaxMs,1708458741435000000,1708458801435000000,0.0
Indexes.stubs.lookupDurationAvgMs,1708458741435000000,1708458801435000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1708458741435000000,1708458801435000000,0.0
Indexes.entries.lookupDuration90PMs,1708458741435000000,1708458801435000000,0.0
Indexes.stubs.lookupDuration90PMs,1708458741435000000,1708458801435000000,0.0
Indexes.entries.lookupDurationMaxMs,1708458741435000000,1708458801435000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1708458741435000000,1708458801435000000,0.0
Indexes.entries.lookups,1708458741435000000,1708458801435000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1708458741435000000,1708458801435000000,0
IndexesFlusher.totalFlushesRetried,1708458741435000000,1708458801435000000,0
IndexesFlusher.totalFlushingTimeUs,1708458741435000000,1708458801435000000,101049
Indexes.stubs.lookups,1708458741435000000,1708458801435000000,0.0
Indexes.allKeys.lookupDuration90PMs,1708458741435000000,1708458801435000000,0.0
Indexes.entries.lookupDurationAvgMs,1708458741435000000,1708458801435000000,0.0
Indexes.allKeys.lookups,1708458741435000000,1708458801435000000,0.0
IndexesFlusher.totalFlushes,1708458741435000000,1708458801435000000,60
JVM.usedNativeBytes,1708458741435000000,1708458801435000000,684135056
JVM.usedHeapBytes,1708458741435000000,1708458801435000000,594571264
JVM.GC.collectionTimesMs,1708458741435000000,1708458801435000000,0
JVM.threadCount,1708458741435000000,1708458801435000000,57
JVM.maxNativeBytes,1708458741435000000,1708458801435000000,-1
JVM.GC.collections,1708458741435000000,1708458801435000000,0
JVM.totalBytesAllocated,1708458741435000000,1708458801435000000,18564352
JVM.totalCpuTimeMs,1708458741435000000,1708458801435000000,1900
OS.loadAverage,1708458741435000000,1708458801435000000,0.3388671875
JVM.maxHeapBytes,1708458741435000000,1708458801435000000,2147483648
jps.project.serializers.save.ms,1708458741435000000,1708458801435000000,38
jps.app.storage.content.reader.load.component.ms,1708458741435000000,1708458801435000000,0
jps.library.entities.serializer.save.entities.ms,1708458741435000000,1708458801435000000,1
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1708458741435000000,1708458801435000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1708458741435000000,1708458801435000000,2
jps.facet.change.listener.before.change.events.ms,1708458741435000000,1708458801435000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1708458741435000000,1708458801435000000,57
workspaceModel.moduleBridge.before.changed.ms,1708458741435000000,1708458801435000000,0
jps.app.storage.content.writer.save.component.ms,1708458741435000000,1708458801435000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1708458741435000000,1708458801435000000,0
jps.global.initialize.library.bridges.after.loading.ms,1708458741435000000,1708458801435000000,0
jps.save.changed.project.entities.ms,1708458741435000000,1708458801435000000,38
workspaceModel.mutableEntityStorage.collect.changes.ms,1708458741435000000,1708458801435000000,1
jps.modifiable.module.model.bridge.renaming.ms,1708458741435000000,1708458801435000000,0
